contract,cohort,element_bytes,path,count,variant,sample,rounds,traces,elapsed_ns,checksum,requests,requested_bytes,peak_bytes
normal,0,8,setup-cleanup,4096,swap-c,3,0,4,32000,14842125027123631526,4,131136,32784
normal,0,8,setup-cleanup,4096,hole-c,3,0,4,32000,14842125027123631526,4,131136,32784
normal,0,8,setup-cleanup,4096,swap-c,4,0,4,33000,11695220926197636010,4,131136,32784
normal,0,8,setup-cleanup,4096,hole-c,4,0,4,34000,11695220926197636010,4,131136,32784
normal,0,8,setup-cleanup,4096,whitefoot,4,0,4,34000,11695220926197636010,4,131136,32784
normal,0,8,setup-cleanup,4096,hole-c,5,0,4,33000,8548316825271640494,4,131136,32784
normal,0,8,setup-cleanup,4096,whitefoot,5,0,4,32000,8548316825271640494,4,131136,32784
normal,0,8,setup-cleanup,4096,swap-c,5,0,4,33000,8548316825271640494,4,131136,32784
normal,0,8,setup-cleanup,4096,whitefoot,6,0,4,34000,5401412724345644978,4,131136,32784
normal,0,8,setup-cleanup,4096,swap-c,6,0,4,34000,5401412724345644978,4,131136,32784
normal,0,8,setup-cleanup,4096,hole-c,6,0,4,33000,5401412724345644978,4,131136,32784
normal,0,256,pop-push,16,whitefoot,0,256,1,515000,12701452130966285148,2,4128,4128
normal,0,256,pop-push,16,swap-c,0,256,1,462000,12701452130966285148,2,4128,4128
normal,0,256,pop-push,16,hole-c,0,256,1,344000,12701452130966285148,2,4128,4128
normal,0,256,pop-push,16,swap-c,1,256,1,456000,11121303183907989435,2,4128,4128
normal,0,256,pop-push,16,hole-c,1,256,1,335000,11121303183907989435,2,4128,4128
normal,0,256,pop-push,16,whitefoot,1,256,1,496000,11121303183907989435,2,4128,4128
normal,0,256,pop-push,16,hole-c,2,256,1,339000,12783765463674520417,2,4128,4128
normal,0,256,pop-push,16,whitefoot,2,256,1,493000,12783765463674520417,2,4128,4128
normal,0,256,pop-push,16,swap-c,2,256,1,451000,12783765463674520417,2,4128,4128
normal,0,256,pop-push,16,whitefoot,3,256,1,500000,5159997867943524569,2,4128,4128
normal,0,256,pop-push,16,swap-c,3,256,1,453000,5159997867943524569,2,4128,4128
normal,0,256,pop-push,16,hole-c,3,256,1,340000,5159997867943524569,2,4128,4128
normal,0,256,pop-push,16,swap-c,4,256,1,473000,2428396194965876305,2,4128,4128
normal,0,256,pop-push,16,hole-c,4,256,1,344000,2428396194965876305,2,4128,4128
normal,0,256,pop-push,16,whitefoot,4,256,1,514000,2428396194965876305,2,4128,4128
normal,0,256,pop-push,16,hole-c,5,256,1,342000,3034920804201340403,2,4128,4128
normal,0,256,pop-push,16,whitefoot,5,256,1,505000,3034920804201340403,2,4128,4128
normal,0,256,pop-push,16,swap-c,5,256,1,452000,3034920804201340403,2,4128,4128
normal,0,256,pop-push,16,whitefoot,6,256,1,499000,17732100619983964250,2,4128,4128
normal,0,256,pop-push,16,swap-c,6,256,1,451000,17732100619983964250,2,4128,4128
normal,0,256,pop-push,16,hole-c,6,256,1,332000,17732100619983964250,2,4128,4128
normal,0,256,pop-push,256,whitefoot,0,16,1,826000,1280016188737996469,2,65568,65568
normal,0,256,pop-push,256,swap-c,0,16,1,775000,1280016188737996469,2,65568,65568
normal,0,256,pop-push,256,hole-c,0,16,1,540000,1280016188737996469,2,65568,65568
normal,0,256,pop-push,256,swap-c,1,16,1,809000,7126367394785191290,2,65568,65568
normal,0,256,pop-push,256,hole-c,1,16,1,545000,7126367394785191290,2,65568,65568
normal,0,256,pop-push,256,whitefoot,1,16,1,838000,7126367394785191290,2,65568,65568
normal,0,256,pop-push,256,hole-c,2,16,1,531000,14813408478551107487,2,65568,65568
normal,0,256,pop-push,256,whitefoot,2,16,1,827000,14813408478551107487,2,65568,65568
normal,0,256,pop-push,256,swap-c,2,16,1,773000,14813408478551107487,2,65568,65568
normal,0,256,pop-push,256,whitefoot,3,16,1,821000,14127948487244521909,2,65568,65568
normal,0,256,pop-push,256,swap-c,3,16,1,785000,14127948487244521909,2,65568,65568
normal,0,256,pop-push,256,hole-c,3,16,1,565000,14127948487244521909,2,65568,65568
normal,0,256,pop-push,256,swap-c,4,16,1,788000,7180979881397511383,2,65568,65568
normal,0,256,pop-push,256,hole-c,4,16,1,538000,7180979881397511383,2,65568,65568
normal,0,256,pop-push,256,whitefoot,4,16,1,826000,7180979881397511383,2,65568,65568
normal,0,256,pop-push,256,hole-c,5,16,1,528000,13245198432512199742,2,65568,65568
normal,0,256,pop-push,256,whitefoot,5,16,1,846000,13245198432512199742,2,65568,65568
normal,0,256,pop-push,256,swap-c,5,16,1,787000,13245198432512199742,2,65568,65568
normal,0,256,pop-push,256,whitefoot,6,16,1,795000,14266944699182575382,2,65568,65568
normal,0,256,pop-push,256,swap-c,6,16,1,753000,14266944699182575382,2,65568,65568
normal,0,256,pop-push,256,hole-c,6,16,1,512000,14266944699182575382,2,65568,65568
normal,0,256,pop-push,4096,whitefoot,0,1,1,1580000,3445465847303505178,2,1048608,1048608
normal,0,256,pop-push,4096,swap-c,0,1,1,1587000,3445465847303505178,2,1048608,1048608
normal,0,256,pop-push,4096,hole-c,0,1,1,1180000,3445465847303505178,2,1048608,1048608
normal,0,256,pop-push,4096,swap-c,1,1,1,1571000,13488209922826323921,2,1048608,1048608
normal,0,256,pop-push,4096,hole-c,1,1,1,1200000,13488209922826323921,2,1048608,1048608
normal,0,256,pop-push,4096,whitefoot,1,1,1,1496000,13488209922826323921,2,1048608,1048608
normal,0,256,pop-push,4096,hole-c,2,1,1,1213000,11175423183623017700,2,1048608,1048608
normal,0,256,pop-push,4096,whitefoot,2,1,1,1605000,11175423183623017700,2,1048608,1048608
normal,0,256,pop-push,4096,swap-c,2,1,1,1578000,11175423183623017700,2,1048608,1048608
normal,0,256,pop-push,4096,whitefoot,3,1,1,1563000,12596150468595977837,2,1048608,1048608
normal,0,256,pop-push,4096,swap-c,3,1,1,1628000,12596150468595977837,2,1048608,1048608
normal,0,256,pop-push,4096,hole-c,3,1,1,1226000,12596150468595977837,2,1048608,1048608
normal,0,256,pop-push,4096,swap-c,4,1,1,1636000,11298293131078040807,2,1048608,1048608
normal,0,256,pop-push,4096,hole-c,4,1,1,1191000,11298293131078040807,2,1048608,1048608
normal,0,256,pop-push,4096,whitefoot,4,1,1,1553000,11298293131078040807,2,1048608,1048608
normal,0,256,pop-push,4096,hole-c,5,1,1,1226000,10922454987796610110,2,1048608,1048608
normal,0,256,pop-push,4096,whitefoot,5,1,1,1564000,10922454987796610110,2,1048608,1048608
normal,0,256,pop-push,4096,swap-c,5,1,1,1631000,10922454987796610110,2,1048608,1048608
normal,0,256,pop-push,4096,whitefoot,6,1,1,1538000,1584187344885563007,2,1048608,1048608
normal,0,256,pop-push,4096,swap-c,6,1,1,1598000,1584187344885563007,2,1048608,1048608
normal,0,256,pop-push,4096,hole-c,6,1,1,1191000,1584187344885563007,2,1048608,1048608
normal,0,256,replace-top,16,whitefoot,0,256,1,181000,12701452130966285148,2,4128,4128
normal,0,256,replace-top,16,swap-c,0,256,1,140000,12701452130966285148,2,4128,4128
normal,0,256,replace-top,16,hole-c,0,256,1,138000,12701452130966285148,2,4128,4128
normal,0,256,replace-top,16,swap-c,1,256,1,139000,11121303183907989435,2,4128,4128
normal,0,256,replace-top,16,hole-c,1,256,1,139000,11121303183907989435,2,4128,4128
normal,0,256,replace-top,16,whitefoot,1,256,1,177000,11121303183907989435,2,4128,4128
normal,0,256,replace-top,16,hole-c,2,256,1,135000,12783765463674520417,2,4128,4128
normal,0,256,replace-top,16,whitefoot,2,256,1,175000,12783765463674520417,2,4128,4128
normal,0,256,replace-top,16,swap-c,2,256,1,142000,12783765463674520417,2,4128,4128
normal,0,256,replace-top,16,whitefoot,3,256,1,179000,5159997867943524569,2,4128,4128
normal,0,256,replace-top,16,swap-c,3,256,1,141000,5159997867943524569,2,4128,4128
normal,0,256,replace-top,16,hole-c,3,256,1,138000,5159997867943524569,2,4128,4128
normal,0,256,replace-top,16,swap-c,4,256,1,139000,2428396194965876305,2,4128,4128
normal,0,256,replace-top,16,hole-c,4,256,1,139000,2428396194965876305,2,4128,4128
normal,0,256,replace-top,16,whitefoot,4,256,1,180000,2428396194965876305,2,4128,4128
normal,0,256,replace-top,16,hole-c,5,256,1,140000,3034920804201340403,2,4128,4128
normal,0,256,replace-top,16,whitefoot,5,256,1,180000,3034920804201340403,2,4128,4128
normal,0,256,replace-top,16,swap-c,5,256,1,140000,3034920804201340403,2,4128,4128
normal,0,256,replace-top,16,whitefoot,6,256,1,178000,17732100619983964250,2,4128,4128
normal,0,256,replace-top,16,swap-c,6,256,1,143000,17732100619983964250,2,4128,4128
normal,0,256,replace-top,16,hole-c,6,256,1,144000,17732100619983964250,2,4128,4128
normal,0,256,replace-top,256,whitefoot,0,16,1,257000,1280016188737996469,2,65568,65568
normal,0,256,replace-top,256,swap-c,0,16,1,215000,1280016188737996469,2,65568,65568
normal,0,256,replace-top,256,hole-c,0,16,1,181000,1280016188737996469,2,65568,65568
normal,0,256,replace-top,256,swap-c,1,16,1,217000,7126367394785191290,2,65568,65568
normal,0,256,replace-top,256,hole-c,1,16,1,185000,7126367394785191290,2,65568,65568
normal,0,256,replace-top,256,whitefoot,1,16,1,258000,7126367394785191290,2,65568,65568
normal,0,256,replace-top,256,hole-c,2,16,1,172000,14813408478551107487,2,65568,65568
normal,0,256,replace-top,256,whitefoot,2,16,1,245000,14813408478551107487,2,65568,65568
normal,0,256,replace-top,256,swap-c,2,16,1,206000,14813408478551107487,2,65568,65568
normal,0,256,replace-top,256,whitefoot,3,16,1,246000,14127948487244521909,2,65568,65568
normal,0,256,replace-top,256,swap-c,3,16,1,206000,14127948487244521909,2,65568,65568
normal,0,256,replace-top,256,hole-c,3,16,1,173000,14127948487244521909,2,65568,65568
normal,0,256,replace-top,256,swap-c,4,16,1,205000,7180979881397511383,2,65568,65568
normal,0,256,replace-top,256,hole-c,4,16,1,173000,7180979881397511383,2,65568,65568
normal,0,256,replace-top,256,whitefoot,4,16,1,244000,7180979881397511383,2,65568,65568
normal,0,256,replace-top,256,hole-c,5,16,1,174000,13245198432512199742,2,65568,65568
normal,0,256,replace-top,256,whitefoot,5,16,1,253000,13245198432512199742,2,65568,65568
normal,0,256,replace-top,256,swap-c,5,16,1,212000,13245198432512199742,2,65568,65568
normal,0,256,replace-top,256,whitefoot,6,16,1,254000,14266944699182575382,2,65568,65568
normal,0,256,replace-top,256,swap-c,6,16,1,214000,14266944699182575382,2,65568,65568
normal,0,256,replace-top,256,hole-c,6,16,1,180000,14266944699182575382,2,65568,65568
normal,0,256,replace-top,4096,whitefoot,0,1,1,1183000,3445465847303505178,2,1048608,1048608
normal,0,256,replace-top,4096,swap-c,0,1,1,1215000,3445465847303505178,2,1048608,1048608
normal,0,256,replace-top,4096,hole-c,0,1,1,866000,3445465847303505178,2,1048608,1048608
normal,0,256,replace-top,4096,swap-c,1,1,1,1230000,13488209922826323921,2,1048608,1048608
normal,0,256,replace-top,4096,hole-c,1,1,1,871000,13488209922826323921,2,1048608,1048608
normal,0,256,replace-top,4096,whitefoot,1,1,1,1202000,13488209922826323921,2,1048608,1048608
normal,0,256,replace-top,4096,hole-c,2,1,1,870000,11175423183623017700,2,1048608,1048608
normal,0,256,replace-top,4096,whitefoot,2,1,1,1187000,11175423183623017700,2,1048608,1048608
normal,0,256,replace-top,4096,swap-c,2,1,1,1220000,11175423183623017700,2,1048608,1048608
normal,0,256,replace-top,4096,whitefoot,3,1,1,1191000,12596150468595977837,2,1048608,1048608
normal,0,256,replace-top,4096,swap-c,3,1,1,1221000,12596150468595977837,2,1048608,1048608
normal,0,256,replace-top,4096,hole-c,3,1,1,867000,12596150468595977837,2,1048608,1048608
normal,0,256,replace-top,4096,swap-c,4,1,1,1232000,11298293131078040807,2,1048608,1048608
normal,0,256,replace-top,4096,hole-c,4,1,1,876000,11298293131078040807,2,1048608,1048608
normal,0,256,replace-top,4096,whitefoot,4,1,1,1225000,11298293131078040807,2,1048608,1048608
normal,0,256,replace-top,4096,hole-c,5,1,1,869000,10922454987796610110,2,1048608,1048608
normal,0,256,replace-top,4096,whitefoot,5,1,1,1191000,10922454987796610110,2,1048608,1048608
normal,0,256,replace-top,4096,swap-c,5,1,1,1236000,10922454987796610110,2,1048608,1048608
normal,0,256,replace-top,4096,whitefoot,6,1,1,1205000,1584187344885563007,2,1048608,1048608
normal,0,256,replace-top,4096,swap-c,6,1,1,1219000,1584187344885563007,2,1048608,1048608
normal,0,256,replace-top,4096,hole-c,6,1,1,874000,1584187344885563007,2,1048608,1048608
normal,0,256,grow-pop,16,whitefoot,0,0,256,345000,2626591994337600640,1536,2056192,6176
normal,0,256,grow-pop,16,swap-c,0,0,256,339000,2626591994337600640,1536,2056192,6176
normal,0,256,grow-pop,16,hole-c,0,0,256,309000,2626591994337600640,1536,2056192,6176
normal,0,256,grow-pop,16,swap-c,1,0,256,334000,10085380071455712640,1536,2056192,6176
normal,0,256,grow-pop,16,hole-c,1,0,256,304000,10085380071455712640,1536,2056192,6176
normal,0,256,grow-pop,16,whitefoot,1,0,256,336000,10085380071455712640,1536,2056192,6176
normal,0,256,grow-pop,16,hole-c,2,0,256,299000,2121093828870080128,1536,2056192,6176
normal,0,256,grow-pop,16,whitefoot,2,0,256,335000,2121093828870080128,1536,2056192,6176
normal,0,256,grow-pop,16,swap-c,2,0,256,333000,2121093828870080128,1536,2056192,6176
normal,0,256,grow-pop,16,whitefoot,3,0,256,331000,4308035682066106240,1536,2056192,6176
normal,0,256,grow-pop,16,swap-c,3,0,256,328000,4308035682066106240,1536,2056192,6176
normal,0,256,grow-pop,16,hole-c,3,0,256,297000,4308035682066106240,1536,2056192,6176
normal,0,256,grow-pop,16,swap-c,4,0,256,328000,15582065724177934464,1536,2056192,6176
normal,0,256,grow-pop,16,hole-c,4,0,256,298000,15582065724177934464,1536,2056192,6176
normal,0,256,grow-pop,16,whitefoot,4,0,256,330000,15582065724177934464,1536,2056192,6176
normal,0,256,grow-pop,16,hole-c,5,0,256,303000,3720364244691814784,1536,2056192,6176
normal,0,256,grow-pop,16,whitefoot,5,0,256,331000,3720364244691814784,1536,2056192,6176
normal,0,256,grow-pop,16,swap-c,5,0,256,327000,3720364244691814784,1536,2056192,6176
normal,0,256,grow-pop,16,whitefoot,6,0,256,331000,10796615491920800384,1536,2056192,6176
normal,0,256,grow-pop,16,swap-c,6,0,256,326000,10796615491920800384,1536,2056192,6176
normal,0,256,grow-pop,16,hole-c,6,0,256,299000,10796615491920800384,1536,2056192,6176
normal,0,256,grow-pop,256,whitefoot,0,0,16,509000,14770198861755543240,160,2095616,98336
normal,0,256,grow-pop,256,swap-c,0,0,16,547000,14770198861755543240,160,2095616,98336
normal,0,256,grow-pop,256,hole-c,0,0,16,408000,14770198861755543240,160,2095616,98336
normal,0,256,grow-pop,256,swap-c,1,0,16,540000,10990216108835817176,160,2095616,98336
normal,0,256,grow-pop,256,hole-c,1,0,16,399000,10990216108835817176,160,2095616,98336
normal,0,256,grow-pop,256,whitefoot,1,0,16,503000,10990216108835817176,160,2095616,98336
normal,0,256,grow-pop,256,hole-c,2,0,16,408000,17226517502387429096,160,2095616,98336
normal,0,256,grow-pop,256,whitefoot,2,0,16,504000,17226517502387429096,160,2095616,98336
normal,0,256,grow-pop,256,swap-c,2,0,16,537000,17226517502387429096,160,2095616,98336
normal,0,256,grow-pop,256,whitefoot,3,0,16,487000,6190864856436463352,160,2095616,98336
normal,0,256,grow-pop,256,swap-c,3,0,16,541000,6190864856436463352,160,2095616,98336
normal,0,256,grow-pop,256,hole-c,3,0,16,404000,6190864856436463352,160,2095616,98336
normal,0,256,grow-pop,256,swap-c,4,0,16,555000,9239861447159549704,160,2095616,98336
normal,0,256,grow-pop,256,hole-c,4,0,16,394000,9239861447159549704,160,2095616,98336
normal,0,256,grow-pop,256,whitefoot,4,0,16,502000,9239861447159549704,160,2095616,98336
normal,0,256,grow-pop,256,hole-c,5,0,16,392000,11490108062137222936,160,2095616,98336
normal,0,256,grow-pop,256,whitefoot,5,0,16,501000,11490108062137222936,160,2095616,98336
normal,0,256,grow-pop,256,swap-c,5,0,16,549000,11490108062137222936,160,2095616,98336
normal,0,256,grow-pop,256,whitefoot,6,0,16,499000,434104436884315944,160,2095616,98336
normal,0,256,grow-pop,256,swap-c,6,0,16,550000,434104436884315944,160,2095616,98336
normal,0,256,grow-pop,256,hole-c,6,0,16,406000,434104436884315944,160,2095616,98336
normal,0,256,grow-pop,4096,whitefoot,0,0,1,794000,4594376355953172581,14,2097120,1572896
normal,0,256,grow-pop,4096,swap-c,0,0,1,827000,4594376355953172581,14,2097120,1572896
normal,0,256,grow-pop,4096,hole-c,0,0,1,573000,4594376355953172581,14,2097120,1572896
normal,0,256,grow-pop,4096,swap-c,1,0,1,813000,4139840445588848742,14,2097120,1572896
normal,0,256,grow-pop,4096,hole-c,1,0,1,577000,4139840445588848742,14,2097120,1572896
normal,0,256,grow-pop,4096,whitefoot,1,0,1,727000,4139840445588848742,14,2097120,1572896
normal,0,256,grow-pop,4096,hole-c,2,0,1,611000,14751794189296541799,14,2097120,1572896
normal,0,256,grow-pop,4096,whitefoot,2,0,1,728000,14751794189296541799,14,2097120,1572896
normal,0,256,grow-pop,4096,swap-c,2,0,1,852000,14751794189296541799,14,2097120,1572896
normal,0,256,grow-pop,4096,whitefoot,3,0,1,737000,8186841844501676136,14,2097120,1572896
normal,0,256,grow-pop,4096,swap-c,3,0,1,843000,8186841844501676136,14,2097120,1572896
normal,0,256,grow-pop,4096,hole-c,3,0,1,605000,8186841844501676136,14,2097120,1572896
normal,0,256,grow-pop,4096,swap-c,4,0,1,845000,11532889496210563177,14,2097120,1572896
normal,0,256,grow-pop,4096,hole-c,4,0,1,613000,11532889496210563177,14,2097120,1572896
normal,0,256,grow-pop,4096,whitefoot,4,0,1,716000,11532889496210563177,14,2097120,1572896
normal,0,256,grow-pop,4096,hole-c,5,0,1,620000,836142698337493098,14,2097120,1572896
normal,0,256,grow-pop,4096,whitefoot,5,0,1,723000,836142698337493098,14,2097120,1572896
normal,0,256,grow-pop,4096,swap-c,5,0,1,822000,836142698337493098,14,2097120,1572896
normal,0,256,grow-pop,4096,whitefoot,6,0,1,733000,13315184569638961259,14,2097120,1572896
normal,0,256,grow-pop,4096,swap-c,6,0,1,802000,13315184569638961259,14,2097120,1572896
normal,0,256,grow-pop,4096,hole-c,6,0,1,608000,13315184569638961259,14,2097120,1572896
normal,0,256,heapify-pop,16,whitefoot,0,0,256,256000,2626591994337600640,256,1052672,4112
normal,0,256,heapify-pop,16,swap-c,0,0,256,270000,2626591994337600640,256,1052672,4112
normal,0,256,heapify-pop,16,hole-c,0,0,256,230000,2626591994337600640,256,1052672,4112
normal,0,256,heapify-pop,16,swap-c,1,0,256,247000,10085380071455712640,256,1052672,4112
normal,0,256,heapify-pop,16,hole-c,1,0,256,214000,10085380071455712640,256,1052672,4112
normal,0,256,heapify-pop,16,whitefoot,1,0,256,258000,10085380071455712640,256,1052672,4112
normal,0,256,heapify-pop,16,hole-c,2,0,256,214000,2121093828870080128,256,1052672,4112
normal,0,256,heapify-pop,16,whitefoot,2,0,256,256000,2121093828870080128,256,1052672,4112
normal,0,256,heapify-pop,16,swap-c,2,0,256,257000,2121093828870080128,256,1052672,4112
normal,0,256,heapify-pop,16,whitefoot,3,0,256,255000,4308035682066106240,256,1052672,4112
normal,0,256,heapify-pop,16,swap-c,3,0,256,258000,4308035682066106240,256,1052672,4112
normal,0,256,heapify-pop,16,hole-c,3,0,256,217000,4308035682066106240,256,1052672,4112
normal,0,256,heapify-pop,16,swap-c,4,0,256,260000,15582065724177934464,256,1052672,4112
normal,0,256,heapify-pop,16,hole-c,4,0,256,217000,15582065724177934464,256,1052672,4112
normal,0,256,heapify-pop,16,whitefoot,4,0,256,236000,15582065724177934464,256,1052672,4112
normal,0,256,heapify-pop,16,hole-c,5,0,256,207000,3720364244691814784,256,1052672,4112
normal,0,256,heapify-pop,16,whitefoot,5,0,256,248000,3720364244691814784,256,1052672,4112
normal,0,256,heapify-pop,16,swap-c,5,0,256,257000,3720364244691814784,256,1052672,4112
normal,0,256,heapify-pop,16,whitefoot,6,0,256,243000,10796615491920800384,256,1052672,4112
normal,0,256,heapify-pop,16,swap-c,6,0,256,247000,10796615491920800384,256,1052672,4112
normal,0,256,heapify-pop,16,hole-c,6,0,256,209000,10796615491920800384,256,1052672,4112
normal,0,256,heapify-pop,256,whitefoot,0,0,16,435000,14770198861755543240,16,1048832,65552
normal,0,256,heapify-pop,256,swap-c,0,0,16,483000,14770198861755543240,16,1048832,65552
normal,0,256,heapify-pop,256,hole-c,0,0,16,353000,14770198861755543240,16,1048832,65552
normal,0,256,heapify-pop,256,swap-c,1,0,16,470000,10990216108835817176,16,1048832,65552
normal,0,256,heapify-pop,256,hole-c,1,0,16,320000,10990216108835817176,16,1048832,65552
normal,0,256,heapify-pop,256,whitefoot,1,0,16,422000,10990216108835817176,16,1048832,65552
normal,0,256,heapify-pop,256,hole-c,2,0,16,303000,17226517502387429096,16,1048832,65552
normal,0,256,heapify-pop,256,whitefoot,2,0,16,397000,17226517502387429096,16,1048832,65552
normal,0,256,heapify-pop,256,swap-c,2,0,16,441000,17226517502387429096,16,1048832,65552
