schema_version	authority_entry_id	contract_id	member_contract_id	outcome_id	route_id	disposition	choice_set_id	choice_alternative_id	predicate_id	blocker_ids	authority_basis	authority_status	authority_entry_sha256
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED::CORE-TYPED-PLACE	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.CURSOR_CREATED	CORE-TYPED-PLACE	FORBIDDEN	NONE	NONE	NONE	NONE	TYPED_PLACE_IS_CARRIER_PRECONDITION_NOT_OUTCOME_ACTION	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	f2d9a6c40e02fd621e3f33cc12819960c80aea922520d12413316f1038beaea8
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED::FAIL-CHECKED-ARITH	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.CURSOR_CREATED	FAIL-CHECKED-ARITH	FORBIDDEN	NONE	NONE	NONE	NONE	NO_FL_ARITH_CAPABILITY_IN_EXACT_SOURCE_CONTRACT	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	4877501e299a31500c8e6bbbbfa42c780f50225b4acc7949340630534a4ea9d5
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED::PROTOCOL-CURSOR-OWN	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.CURSOR_CREATED	PROTOCOL-CURSOR-OWN	REQUIRED	NONE	NONE	NONE	NONE	OWNING_CURSOR_STATE_TRANSITION	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	89ad091d6c12462b010611d49618226507a61654c2785a7e79ec2f5a9311a1bb
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED::PROTOCOL-CURSOR-SHARED	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.CURSOR_CREATED	PROTOCOL-CURSOR-SHARED	FORBIDDEN	NONE	NONE	NONE	NONE	FULL_COMPLEMENT_HOSTILE_INJECTION_GUARD	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	c036d95e000e9d68899ab2341b039ba3a552f14784b9df9582b750db497affb9
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED::PROTOCOL-CURSOR-UNIQ	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.CURSOR_CREATED	PROTOCOL-CURSOR-UNIQ	FORBIDDEN	NONE	NONE	NONE	NONE	FULL_COMPLEMENT_HOSTILE_INJECTION_GUARD	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	898c4d7de931241bfbb7188f4b4e5d643999f4dfb5170c5e0372a914cca9d01f
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED::PROTOCOL-EXACT-FOCUS	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::CURSOR_CREATED	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.CURSOR_CREATED	PROTOCOL-EXACT-FOCUS	FORBIDDEN	NONE	NONE	NONE	NONE	NO_TEMPORARILY_OPEN_AGGREGATE_STATE_IN_EXACT_OUTCOME	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	8653d79bf7f44866e5aed784c034ccd04750590952cc49beb8e470358f7a1833
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE::CORE-COPY	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	CORE-COPY	FORBIDDEN	NONE	NONE	NONE	NONE	COPY_ONLY_ON_SOURCE_PRESERVING_SUCCESS	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	12144663ccabd2ccf04a266e40864795228ee025f6b7bb2eccc9eaed92256262
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE::CORE-EMPTY-CARRIER	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	CORE-EMPTY-CARRIER	FORBIDDEN	NONE	NONE	NONE	NONE	NO_NEW_VACANT_CARRIER_IN_EXACT_OUTCOME	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	c92ef00759004e0717fd86e6942ab51292fe26c2b3087c5bf1438066e4c6e015
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE::CORE-PARTITION-BORROW	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	CORE-PARTITION-BORROW	FORBIDDEN	NONE	NONE	NONE	NONE	NO_PAYLOAD_PARTITION_OR_RESULT_BORROW_IN_EXACT_OUTCOME	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	4cab21845ecea4acc01428e171b8231cb33a59481ccd25a9cbd2300495204e76
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE::CORE-REPACKAGE-FULL-STORAGE	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	CORE-REPACKAGE-FULL-STORAGE	FORBIDDEN	NONE	NONE	NONE	NONE	REPACKAGE_REQUIRES_EXACT_SAME_FULL_STORAGE_ROOT	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	f63061dac0afd83761d539c26eb0901256b0a5e26d486f2fc5d791a6543e0adb
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE::CORE-REPLACE	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	CORE-REPLACE	FORBIDDEN	NONE	NONE	NONE	NONE	NO_EXACT_LIVE_PLACE_REPLACEMENT	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	48d4196dbc837b6edc4644d580961a1ffcb699b5b8aa9cc57fb3b50538617f54
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE::CORE-RESHAPE-PARTITION	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	CORE-RESHAPE-PARTITION	FORBIDDEN	NONE	NONE	NONE	NONE	RESHAPE_ONLY_ON_PROVED_LAYOUT_BIJECTION	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	024991935b8ecea8fbc8b1e875cf957853d8089b725ef509600df6ea02216b86
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE::CORE-SWAP	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	CORE-SWAP	FORBIDDEN	NONE	NONE	NONE	NONE	NO_SELECTED_SWAP_ROUTE_IN_EXACT_OUTCOME	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	9b7235c62acba89b0f775986ae3862aedfc0d0176075ccc227dcd298e232bdd7
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE::CORE-TAKE-PUT	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	CORE-TAKE-PUT	FORBIDDEN	NONE	NONE	NONE	NONE	NO_OWNER_TRANSFER_IN_EXACT_OUTCOME	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	e284753cb8e5f4541dd3a984d6692ca399d86c756edc4a8964067fd870df8420
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE::CORE-TYPED-PLACE	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	CORE-TYPED-PLACE	FORBIDDEN	NONE	NONE	NONE	NONE	TYPED_PLACE_IS_CARRIER_PRECONDITION_NOT_OUTCOME_ACTION	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	c1fa80777de6a13aa340a52e2ac9f82a1f471844cb5973aa30f0b5e79e7c8902
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE::FAIL-CHECKED-ARITH	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	FAIL-CHECKED-ARITH	FORBIDDEN	NONE	NONE	NONE	NONE	NO_FL_ARITH_CAPABILITY_IN_EXACT_SOURCE_CONTRACT	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	de1efa61a90da4fcfb4638e9ac733f5195d1853db404aab27708fc80db89e179
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE::PROTOCOL-CURSOR-OWN	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	PROTOCOL-CURSOR-OWN	REQUIRED	NONE	NONE	NONE	NONE	OWNING_CURSOR_STATE_TRANSITION	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	499e0088e566bd5851c09c890c655d21da262a1d7a7333c53f85ce18ad26a76a
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE::PROTOCOL-CURSOR-SHARED	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	PROTOCOL-CURSOR-SHARED	FORBIDDEN	NONE	NONE	NONE	NONE	FULL_COMPLEMENT_HOSTILE_INJECTION_GUARD	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	96e8e0467de90542da0c9345bb5677daa7c0699a23f31c63dcdf67b2db45d3d4
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE::PROTOCOL-CURSOR-UNIQ	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	PROTOCOL-CURSOR-UNIQ	FORBIDDEN	NONE	NONE	NONE	NONE	FULL_COMPLEMENT_HOSTILE_INJECTION_GUARD	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	64eb981ebd1d8f068af83659d9a1d6e698ac00c0cbe19d38925c19a579229ed9
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE::PROTOCOL-EXACT-FOCUS	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::TERMINAL_NONE	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.TERMINAL_NONE	PROTOCOL-EXACT-FOCUS	FORBIDDEN	NONE	NONE	NONE	NONE	EXACT_PRECOMMIT_OR_NO_CHANGE_OUTCOME_NEEDS_NO_OPEN_FOCUS	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	bc018fefaab4d4ec45e68d855e97ba6318cb9792fa126e80a4d57d6172aa2d58
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK::CORE-COPY	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_BACK	CORE-COPY	FORBIDDEN	NONE	NONE	NONE	NONE	COPY_ONLY_ON_SOURCE_PRESERVING_SUCCESS	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	5632fadf4dff4c29e952e02c4ab099f8ac942880c79df233182a8388876561d6
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK::CORE-EMPTY-CARRIER	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_BACK	CORE-EMPTY-CARRIER	FORBIDDEN	NONE	NONE	NONE	NONE	NO_NEW_VACANT_CARRIER_IN_EXACT_OUTCOME	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	f0b7bb49f7f6a2912591cc2f4abc7531b88c4d64f60a18aab3db4dd8a4d606df
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK::CORE-PARTITION-BORROW	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_BACK	CORE-PARTITION-BORROW	FORBIDDEN	NONE	NONE	NONE	NONE	NO_PAYLOAD_PARTITION_OR_RESULT_BORROW_IN_EXACT_OUTCOME	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	2cab95a1eadfe57292efa00a05878378c3d196db546585bd09007b3161e425c2
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK::CORE-REPACKAGE-FULL-STORAGE	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_BACK	CORE-REPACKAGE-FULL-STORAGE	FORBIDDEN	NONE	NONE	NONE	NONE	REPACKAGE_REQUIRES_EXACT_SAME_FULL_STORAGE_ROOT	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	1c4418a287eb229985f17d0c1f12ddef543dda85686a072c8e514dd2ba2fb187
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK::CORE-REPLACE	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_BACK	CORE-REPLACE	FORBIDDEN	NONE	NONE	NONE	NONE	NO_EXACT_LIVE_PLACE_REPLACEMENT	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	0fc666d47ec97524b86755ed57f08842f22d8658086d39e16d7a5d489265a32c
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK::CORE-RESHAPE-PARTITION	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_BACK	CORE-RESHAPE-PARTITION	FORBIDDEN	NONE	NONE	NONE	NONE	RESHAPE_ONLY_ON_PROVED_LAYOUT_BIJECTION	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	c8051fe02f75c64e4c8440aa566c570241f42b48e81c264c28e61fe919d29544
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK::CORE-SWAP	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_BACK	CORE-SWAP	FORBIDDEN	NONE	NONE	NONE	NONE	NO_SELECTED_SWAP_ROUTE_IN_EXACT_OUTCOME	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	4b5f68c460f4ea0e1f3fa11f6b8f8146caba1c04b0d3f777f5cd1bfdc1e11135
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK::CORE-TAKE-PUT	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_BACK	CORE-TAKE-PUT	REQUIRED	NONE	NONE	NONE	NONE	OWNING_CURSOR_YIELDS_ONE_SOLE_OWNER	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	0252260d374ec567308c1857b3537e082b2252a876d3e2513de37514a2b6831e
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK::CORE-TYPED-PLACE	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_BACK	CORE-TYPED-PLACE	FORBIDDEN	NONE	NONE	NONE	NONE	TYPED_PLACE_IS_CARRIER_PRECONDITION_NOT_OUTCOME_ACTION	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	f409d8e2bdc29429ed59dcfb73ff8531b0f4daeb3c926b3414ec389a3839881b
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK::FAIL-CHECKED-ARITH	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_BACK	FAIL-CHECKED-ARITH	FORBIDDEN	NONE	NONE	NONE	NONE	NO_FL_ARITH_CAPABILITY_IN_EXACT_SOURCE_CONTRACT	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	6cd757a4e0e59063be3ceaf45cb83c3f7be1c060239445dfefdcd1456d764e10
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK::PROTOCOL-CURSOR-OWN	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_BACK	PROTOCOL-CURSOR-OWN	REQUIRED	NONE	NONE	NONE	NONE	OWNING_CURSOR_STATE_TRANSITION	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	83933560b8bc5efd96416a2cd3d45e30b70ab0608e13ed050fee3e69f80eff1a
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK::PROTOCOL-CURSOR-SHARED	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_BACK	PROTOCOL-CURSOR-SHARED	FORBIDDEN	NONE	NONE	NONE	NONE	FULL_COMPLEMENT_HOSTILE_INJECTION_GUARD	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	115d62ae7daa0b9ea7d7bf5956089ef503764e918c3edb20255717cf2337415f
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK::PROTOCOL-CURSOR-UNIQ	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_BACK	PROTOCOL-CURSOR-UNIQ	FORBIDDEN	NONE	NONE	NONE	NONE	FULL_COMPLEMENT_HOSTILE_INJECTION_GUARD	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	819c8e006fc55d004860cce6babb42af7b07395db5154a7826f6429341809973
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK::PROTOCOL-EXACT-FOCUS	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_BACK	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_BACK	PROTOCOL-EXACT-FOCUS	FORBIDDEN	NONE	NONE	NONE	NONE	NO_TEMPORARILY_OPEN_AGGREGATE_STATE_IN_EXACT_OUTCOME	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	c9aa85f714edc05c481f98e63c6e6a4e5d0369cece469b0185f4c1a722f66ab5
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_FRONT::CORE-COPY	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_FRONT	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_FRONT	CORE-COPY	FORBIDDEN	NONE	NONE	NONE	NONE	COPY_ONLY_ON_SOURCE_PRESERVING_SUCCESS	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	06e988793c57e5050b892a4fc743381cddd4fc783d4ae6824c5d255b4eded798
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_FRONT::CORE-EMPTY-CARRIER	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_FRONT	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_FRONT	CORE-EMPTY-CARRIER	FORBIDDEN	NONE	NONE	NONE	NONE	NO_NEW_VACANT_CARRIER_IN_EXACT_OUTCOME	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	4772b7e4b79be7bc1eddc32470b94573d2dddc857be88331a422630dc334719c
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_FRONT::CORE-PARTITION-BORROW	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_FRONT	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_FRONT	CORE-PARTITION-BORROW	FORBIDDEN	NONE	NONE	NONE	NONE	NO_PAYLOAD_PARTITION_OR_RESULT_BORROW_IN_EXACT_OUTCOME	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	1b2ab72db2e87f95e218409507098af16c675db155118c31999cf21cd291e380
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_FRONT::CORE-REPACKAGE-FULL-STORAGE	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_FRONT	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_FRONT	CORE-REPACKAGE-FULL-STORAGE	FORBIDDEN	NONE	NONE	NONE	NONE	REPACKAGE_REQUIRES_EXACT_SAME_FULL_STORAGE_ROOT	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	302ee06b5213d76d73ec90442ed1351fe43d732b547adab13e1b09e6129d436d
dense-outcome-route-authority-v1	OUTCOME-ROUTE::DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_FRONT::CORE-REPLACE	DENSE-ITER-OWN::TRAIT-INTOITER-01::COMMON-NON-OD1::YIELD_FRONT	DENSE-ITER-OWN	DENSE-ITER-OWN.TRAIT-INTOITER-01.OUT.YIELD_FRONT	CORE-REPLACE	FORBIDDEN	NONE	NONE	NONE	NONE	NO_EXACT_LIVE_PLACE_REPLACEMENT	FROZEN_RESEARCH_AUTHORITY_PENDING_OWNER_REVIEW	e2b7c2119bd622a60e7822dc73fdbb8fc2c2bdd5e75fb118f527e69a2e2235f1
