schema_version	candidate_id	policy_variant_id	contract_id	binding_kind	lifecycle_class	operation_id	owner_result_source	common_substrate_policy_options	candidate_specific_semantics_allowed	zst_policy_options	construction_authorized
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RECOVERABLE-MUTATORS	DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	BLOCKED_OWNER_POLICY_NO_CONSTRUCTION	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-SPLICE-01-DENSE-EAGER-SPLICE	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EAGER-SPLICE::SEQ-SPLICE-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RESERVE-FIRST	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-CLONE	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RESERVE-FIRST	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-CLONE	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RESERVE-FIRST	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-CLONE	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RESERVE-FIRST	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::OOM_ABORT	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-CLONE	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::OOM_ABORT	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RESERVE-FIRST	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::BEHAVIOR_ABORT	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-CLONE	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::BEHAVIOR_ABORT	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RECOVERABLE-MUTATORS	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-CLONE	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RECOVERABLE-MUTATORS	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-CLONE	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RECOVERABLE-MUTATORS	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-CLONE	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RECOVERABLE-MUTATORS	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-CLONE	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RECOVERABLE-MUTATORS	DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-CLONE	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-CLONE::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RESERVE-FIRST	DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-TRAIT-EXTEND-01-DENSE-EXTEND-ITER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RESERVE-FIRST	DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-TRAIT-EXTEND-01-DENSE-EXTEND-ITER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RESERVE-FIRST	DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-TRAIT-EXTEND-01-DENSE-EXTEND-ITER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RESERVE-FIRST	DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RESERVE-FIRST::OOM_ABORT	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-TRAIT-EXTEND-01-DENSE-EXTEND-ITER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RESERVE-FIRST::OOM_ABORT	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RESERVE-FIRST	DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RESERVE-FIRST::BEHAVIOR_ABORT	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-TRAIT-EXTEND-01-DENSE-EXTEND-ITER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RESERVE-FIRST::BEHAVIOR_ABORT	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RECOVERABLE-MUTATORS	DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	BLOCKED_OWNER_POLICY_NO_CONSTRUCTION	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-TRAIT-EXTEND-01-DENSE-EXTEND-ITER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RECOVERABLE-MUTATORS	DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	BLOCKED_OWNER_POLICY_NO_CONSTRUCTION	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-TRAIT-EXTEND-01-DENSE-EXTEND-ITER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RECOVERABLE-MUTATORS	DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN	BLOCKED_OWNER_POLICY_NO_CONSTRUCTION	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-TRAIT-EXTEND-01-DENSE-EXTEND-ITER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RECOVERABLE-MUTATORS	DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	BLOCKED_OWNER_POLICY_NO_CONSTRUCTION	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-TRAIT-EXTEND-01-DENSE-EXTEND-ITER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RECOVERABLE-MUTATORS	DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	BLOCKED_OWNER_POLICY_NO_CONSTRUCTION	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-TRAIT-EXTEND-01-DENSE-EXTEND-ITER	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RESERVE-FIRST	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-WITHIN	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RESERVE-FIRST	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-WITHIN	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RESERVE-FIRST	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-WITHIN	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RESERVE-FIRST	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::OOM_ABORT	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-WITHIN	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::OOM_ABORT	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RESERVE-FIRST	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::BEHAVIOR_ABORT	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-WITHIN	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::BEHAVIOR_ABORT	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RECOVERABLE-MUTATORS	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-WITHIN	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RECOVERABLE-MUTATORS	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-WITHIN	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RECOVERABLE-MUTATORS	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-WITHIN	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RECOVERABLE-MUTATORS	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-WITHIN	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	OD-1-RECOVERABLE-MUTATORS	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-SEQ-EXTEND-COPY-01-DENSE-EXTEND-WITHIN	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	COMMON-NON-OD1	DENSE-FILL-CLONE::VIEW-FILL-01::COMMON-NON-OD1::SUCCESS	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-VIEW-FILL-01-DENSE-FILL-CLONE	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-FILL-CLONE::VIEW-FILL-01::COMMON-NON-OD1::SUCCESS	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	COMMON-NON-OD1	DENSE-FILL-CLONE::VIEW-FILL-01::COMMON-NON-OD1::BEHAVIOR_ABORT	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-VIEW-FILL-01-DENSE-FILL-CLONE	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-FILL-CLONE::VIEW-FILL-01::COMMON-NON-OD1::BEHAVIOR_ABORT	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	COMMON-NON-OD1	DENSE-FILL-WITH::VIEW-FILL-01::COMMON-NON-OD1::SUCCESS	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-VIEW-FILL-01-DENSE-FILL-WITH	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-FILL-WITH::VIEW-FILL-01::COMMON-NON-OD1::SUCCESS	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	COMMON-NON-OD1	DENSE-FILL-WITH::VIEW-FILL-01::COMMON-NON-OD1::BEHAVIOR_ABORT	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-VIEW-FILL-01-DENSE-FILL-WITH	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-FILL-WITH::VIEW-FILL-01::COMMON-NON-OD1::BEHAVIOR_ABORT	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
dense-contract-registry-v1	C-LINEAR-REBUILD	COMMON-NON-OD1	DENSE-FIXED-EACH::ARR-EACH-01::COMMON-NON-OD1::SUCCESS	PROVE_EXACT_OUTCOME	TRANSITIVE_EXACT_USE	OP-LINEAR_REBUILD-ADAPTER-ARR-EACH-01-DENSE-FIXED-EACH	DENSE-EXACT-MEMBER-OUTCOME-REGISTRY.tsv::DENSE-FIXED-EACH::ARR-EACH-01::COMMON-NON-OD1::SUCCESS	OD-0-COMMON-EXPERIMENTAL-SUBSTRATE,OD-0-SEPARATE-PREREQUISITE-LOCKS	NO	OD-3-INCLUDE-ZST,OD-3-DEFER-ZST	NO
