parent_evidence_identity	cluster_id	selector_kind	parent_value_sha256	child_ordinal	child_identity	child_kind	child_value	child_value_sha256	anchored_evidence_identity_ids	applicable_target_ids	f_dense_member_contract_ids	target_authority	member_authority	expansion_grammar
195e325a2f53fa7fdf58f31afd2eaf9c780f9274592e8c4d022850141b71acd7	SEQ-RETAIN-01	CLUSTER_RUST_SURFACES_SELECTOR	c49ba463373d02bb032d06c4195f32455a7dad5b2019b10f360ccb03a9ab9673	1	a52ff8ff78fcb337fffb2b5eb9e02f78105f14604365b79c8cf8b4f2f0471325	SELECTOR_CLAUSE	Vec::retain	0a71a0ba15a4c5dc9a91af36d864dcdc1fa4d0fa141ca6bdf7caaf618ac6b67e	68ada401d658ee025ab7a840d9e9cdce22746d6f5c0eafacee3d6d4b773a3de8	F-DENSE	DENSE-RETAIN	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:5d8785382f7a37ffdda557ae9d1ac4f29a8d31267e7a2517604115f5057fe3ae	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:5d8785382f7a37ffdda557ae9d1ac4f29a8d31267e7a2517604115f5057fe3ae	DENSE-SELECTOR-EXPANSION-v4-CLOSED
195e325a2f53fa7fdf58f31afd2eaf9c780f9274592e8c4d022850141b71acd7	SEQ-RETAIN-01	CLUSTER_RUST_SURFACES_SELECTOR	c49ba463373d02bb032d06c4195f32455a7dad5b2019b10f360ccb03a9ab9673	2	9db56d747daae8eec3b77ccf33ff1c24e73da890f2f9352231e9ec460e3fbd05	SELECTOR_CLAUSE	Vec::retain_mut	deb0ff16a660df6878ebdd00f34eda66212acef456335aecec497c492cb4334a	c638e78141c15dc45fbb710ca02a1c784ac15ce48a9c08d8ed6484f97167863c	F-DENSE	DENSE-RETAIN-MUT	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:8bacc310dca0ea684326cabc859c42291333d4f849760adf27eb07cea3fcf2db	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:8bacc310dca0ea684326cabc859c42291333d4f849760adf27eb07cea3fcf2db	DENSE-SELECTOR-EXPANSION-v4-CLOSED
fb1a016f476e57eacd6992f29f713cbaa90baa1a7989882759c55e2b59011e2a	SEQ-RETAIN-01	CLUSTER_IMPLEMENTATION_PRIVILEGE_SELECTOR	2f71d37c33f5a392f858ddd8f361df637d0b4817dddd2726323b67a29eb39bdd	1	153d3cb3261410a14553df5934908af90200629f7cf3eb8ba4500ae26b4b61e9	SELECTOR_CLAUSE	Raw gap compaction with drop guard	2f71d37c33f5a392f858ddd8f361df637d0b4817dddd2726323b67a29eb39bdd	NONE	F-DENSE	DENSE-RETAIN,DENSE-RETAIN-MUT	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:8899ed8b148307cd17f078654203ffa53f5d666a0b9b704bf7c7227391648843	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:8899ed8b148307cd17f078654203ffa53f5d666a0b9b704bf7c7227391648843	DENSE-SELECTOR-EXPANSION-v4-CLOSED
3d107452a0e6900bf2fcffe0e060613fa96e24cea62645c1b7717e31d7c59aa5	SEQ-RETAIN-01	CLUSTER_SOURCE_REFS_SELECTOR	8b8faafa247b4f789e9b59d9224531026fca7a4a5783916f38014a259f679102	1	98ca0f697dd464d2fa134e8ebc8ea6afa8612578b45283c1fa85986b59becc5d	SELECTOR_CLAUSE	RUST-1.97.0-API-INVENTORY.tsv item_path=alloc::vec::Vec members=retain,retain_mut	8b8faafa247b4f789e9b59d9224531026fca7a4a5783916f38014a259f679102	NONE	F-DENSE	DENSE-RETAIN,DENSE-RETAIN-MUT	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:1b280bdab4b4630c736491c6d4a000de02ffcc2314a426320c51bce8e67b96e8	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:1b280bdab4b4630c736491c6d4a000de02ffcc2314a426320c51bce8e67b96e8	DENSE-SELECTOR-EXPANSION-v4-CLOSED
7edcfd082c87708b0cc486a8cc5c4911a78571c59b2c7c3e5669228f5cdcb3b4	SEQ-DEDUP-01	CLUSTER_RUST_SURFACES_SELECTOR	4d05abb8882c79a64384716c04c48440e24a8a82571babf814a3154343b1f78f	1	413565e3031a53a1d77f8abfb92147b40ddb5ff096c39140b8aed5b21142e4c5	SELECTOR_CLAUSE	Vec::dedup	f0f3b67aef695f0bae3215c561086d68dcc6d99d299234f75a55c51ee9135763	5a3f0b89c566699588d0c58ca99fe3b6ee70aa63960ee59e33a490634a8946b8	F-DENSE	DENSE-DEDUP	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:9c58263950c811f86f4bf3253ba7cf80ee2aedc8043145cd810f965e9f7d8eca	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:9c58263950c811f86f4bf3253ba7cf80ee2aedc8043145cd810f965e9f7d8eca	DENSE-SELECTOR-EXPANSION-v4-CLOSED
7edcfd082c87708b0cc486a8cc5c4911a78571c59b2c7c3e5669228f5cdcb3b4	SEQ-DEDUP-01	CLUSTER_RUST_SURFACES_SELECTOR	4d05abb8882c79a64384716c04c48440e24a8a82571babf814a3154343b1f78f	2	84404448891a2fa3212eea7aaac7838b18f6600d9d42fbfd08b7037b2e2b75a2	SELECTOR_CLAUSE	Vec::dedup_by	549f54b800b6f9327bf652bed7df167ad70e4055c8c389aefd8fa3a6f6ddc31a	2dadc9ed2d18f3611740f4d13edd5a706a27af4990e25d7014bfe43de4a74c4d	F-DENSE	DENSE-DEDUP-BY	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:484d6e705a92a49ed4587b2c18447264cd730a6daeb5c616253340b37e589ce7	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:484d6e705a92a49ed4587b2c18447264cd730a6daeb5c616253340b37e589ce7	DENSE-SELECTOR-EXPANSION-v4-CLOSED
7edcfd082c87708b0cc486a8cc5c4911a78571c59b2c7c3e5669228f5cdcb3b4	SEQ-DEDUP-01	CLUSTER_RUST_SURFACES_SELECTOR	4d05abb8882c79a64384716c04c48440e24a8a82571babf814a3154343b1f78f	3	77faa1472b57c14759516ba73ae6c6bcebc8eee973949dd1dfdd70c5389abefb	SELECTOR_CLAUSE	Vec::dedup_by_key	3854df3904a4c019a75981a5548953573469df41c1e381e8bbfec2c8d32c671e	ab1196374ee4beb5fb850c788492a42be0655646bb05b0ecd4f2f4d1142d8a54	F-DENSE	DENSE-DEDUP-BY-KEY	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:03c0acd70582a606abc2dfd79748cb6c0da39964db92c633e70da9ed66bad765	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:03c0acd70582a606abc2dfd79748cb6c0da39964db92c633e70da9ed66bad765	DENSE-SELECTOR-EXPANSION-v4-CLOSED
35da902f70258b26c464bea78894a08e8407dc7722d7346c1b4e48ae79605f81	SEQ-DEDUP-01	CLUSTER_IMPLEMENTATION_PRIVILEGE_SELECTOR	cad6239ec7a393f610ad2d2c95f8c31463bd3693be06315c045e20589bba4abd	1	b635a7834799bf7098fce12d065fe30dd69302c921ff787156d3da286e343909	SELECTOR_CLAUSE	Raw gap compaction and drops	cad6239ec7a393f610ad2d2c95f8c31463bd3693be06315c045e20589bba4abd	NONE	F-DENSE	DENSE-DEDUP,DENSE-DEDUP-BY,DENSE-DEDUP-BY-KEY	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:64fe4cf290ae8d67fda979544bbe90d5d8be732c44b78f28d5013795e9cbef8e	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:64fe4cf290ae8d67fda979544bbe90d5d8be732c44b78f28d5013795e9cbef8e	DENSE-SELECTOR-EXPANSION-v4-CLOSED
17ae9a7b3b3a3eb8f075ef46b4940a64c853970d66be2be30f6a7f69813d2bef	SEQ-DEDUP-01	CLUSTER_SOURCE_REFS_SELECTOR	ee6697f2c089ed1dd63b2b62941a7e7eeeba6b69be83f2818d04274a8f80da3f	1	e817bf04497d386bb7bec1a95741824d956e602c3e3b234b4fa99cd20dd8e78a	SELECTOR_CLAUSE	RUST-1.97.0-API-INVENTORY.tsv item_path=alloc::vec::Vec members=dedup,dedup_by,dedup_by_key	ee6697f2c089ed1dd63b2b62941a7e7eeeba6b69be83f2818d04274a8f80da3f	NONE	F-DENSE	DENSE-DEDUP,DENSE-DEDUP-BY,DENSE-DEDUP-BY-KEY	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:2399e8137238d335eff3f1b5976f059379c1334dd069a9684b05ce945beb757d	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:2399e8137238d335eff3f1b5976f059379c1334dd069a9684b05ce945beb757d	DENSE-SELECTOR-EXPANSION-v4-CLOSED
054d42cc58011610f05b6c5fbbd4db3926bbdfe471c3f3da8512d624594c0dcd	SEQ-DRAIN-01	CLUSTER_RUST_SURFACES_SELECTOR	f3d01e053cbb5c4ac766630e2e4e26eb14afbc407b08d236e0185b2af3ba04f5	1	43017ea375b68ce4a712fbeff571906f6f68b816d2d2e633a84bee94d5d6bc25	SELECTOR_CLAUSE	Vec::drain	41afdf3b24fde469ad05efa6bf67acd7e2196e0c46a60eb175aa3604ba13c9e1	71c249ca375e1875d625f8eccbe75947e4a9ade6e5d4afc83f2010a1055af854	F-DENSE	DENSE-LAZY-DRAIN-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:f208916b48ab803ebd067617746309610ff9456c3776fa73102178909bcd99fc	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:f208916b48ab803ebd067617746309610ff9456c3776fa73102178909bcd99fc	DENSE-SELECTOR-EXPANSION-v4-CLOSED
054d42cc58011610f05b6c5fbbd4db3926bbdfe471c3f3da8512d624594c0dcd	SEQ-DRAIN-01	CLUSTER_RUST_SURFACES_SELECTOR	f3d01e053cbb5c4ac766630e2e4e26eb14afbc407b08d236e0185b2af3ba04f5	2	9aaaaa06aef1493e80625b031acc12f12b4b23c610b5f238f8163fb9d1f172c7	SELECTOR_CLAUSE	helper=vec::Drain::as_slice	31ac88d13e72a4ac1a1d591bf8e08b9feb6a3bfc134d40f2a3c88efde710c250	NONE	F-DENSE	DENSE-LAZY-DRAIN-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:63b87ff830aa54ab1bfa6de36cb8d1b3ead892fd60f33c79ea1d6cd50a484b9c	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:63b87ff830aa54ab1bfa6de36cb8d1b3ead892fd60f33c79ea1d6cd50a484b9c	DENSE-SELECTOR-EXPANSION-v4-CLOSED
054d42cc58011610f05b6c5fbbd4db3926bbdfe471c3f3da8512d624594c0dcd	SEQ-DRAIN-01	CLUSTER_RUST_SURFACES_SELECTOR	f3d01e053cbb5c4ac766630e2e4e26eb14afbc407b08d236e0185b2af3ba04f5	3	a3f63c2d3d3879c3d61647cbeaaceb6042d4ac25b0d31146cfcc032087728765	SELECTOR_CLAUSE	helper=vec::Drain::Iterator	968e02e31c6eecd2ad37f973d8a5378c11a1a2e4ae381f6a26e2fe61ef0ca07f	NONE	F-DENSE	DENSE-LAZY-DRAIN-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:80fbedfaa89656e2681ab74a80458c81c96f67b115f1cd0c6186d79b177724b9	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:80fbedfaa89656e2681ab74a80458c81c96f67b115f1cd0c6186d79b177724b9	DENSE-SELECTOR-EXPANSION-v4-CLOSED
054d42cc58011610f05b6c5fbbd4db3926bbdfe471c3f3da8512d624594c0dcd	SEQ-DRAIN-01	CLUSTER_RUST_SURFACES_SELECTOR	f3d01e053cbb5c4ac766630e2e4e26eb14afbc407b08d236e0185b2af3ba04f5	4	b90581b38f4869bae19f0ea6a6d7643a8b81e9105f67e9a20c7344c1271925de	SELECTOR_CLAUSE	helper=vec::Drain::DoubleEndedIterator	56ef7f92effd74aa95c42b21f5320d8e0d145819f90ef264f32924cd7cb1d945	NONE	F-DENSE	DENSE-LAZY-DRAIN-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:a475e6554895ae9929a53435986bb4f2e71cfa519e32e0436b6a395547144ed9	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:a475e6554895ae9929a53435986bb4f2e71cfa519e32e0436b6a395547144ed9	DENSE-SELECTOR-EXPANSION-v4-CLOSED
054d42cc58011610f05b6c5fbbd4db3926bbdfe471c3f3da8512d624594c0dcd	SEQ-DRAIN-01	CLUSTER_RUST_SURFACES_SELECTOR	f3d01e053cbb5c4ac766630e2e4e26eb14afbc407b08d236e0185b2af3ba04f5	5	3bea5fe2d5668928e667e7d40fb6f9a6cb95c0ac36abec5dcb524623d634a410	SELECTOR_CLAUSE	helper=vec::Drain::ExactSizeIterator	b5dd835b35bd0f9932b215ea81d99b35543ce67353ca48df011362a86a582ca1	NONE	F-DENSE	DENSE-LAZY-DRAIN-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:086cc80e570ce4bd87781e9922e5d77e3d04fea2b03646cbad0e970bd5c1990a	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:086cc80e570ce4bd87781e9922e5d77e3d04fea2b03646cbad0e970bd5c1990a	DENSE-SELECTOR-EXPANSION-v4-CLOSED
054d42cc58011610f05b6c5fbbd4db3926bbdfe471c3f3da8512d624594c0dcd	SEQ-DRAIN-01	CLUSTER_RUST_SURFACES_SELECTOR	f3d01e053cbb5c4ac766630e2e4e26eb14afbc407b08d236e0185b2af3ba04f5	6	323ffd98e84919c7ec4bef01757c4033287e6686314c328d6d9c05e401e9469a	SELECTOR_CLAUSE	helper=vec::Drain::FusedIterator	786bf5b6d2775e6adf7d4f60f7ce4f92536d4e8e82b40f02d695216766f7041f	NONE	F-DENSE	DENSE-LAZY-DRAIN-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:d56ad901e62b9bf50116fe5ed3b75ced7356d3397f4e70fc6d8d549ec4d4cf06	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:d56ad901e62b9bf50116fe5ed3b75ced7356d3397f4e70fc6d8d549ec4d4cf06	DENSE-SELECTOR-EXPANSION-v4-CLOSED
054d42cc58011610f05b6c5fbbd4db3926bbdfe471c3f3da8512d624594c0dcd	SEQ-DRAIN-01	CLUSTER_RUST_SURFACES_SELECTOR	f3d01e053cbb5c4ac766630e2e4e26eb14afbc407b08d236e0185b2af3ba04f5	7	cf7c9b9ec78f0987d7abb71e6ba73de2eda19d70f95c4005aaf18693f62c6680	SELECTOR_CLAUSE	helper=vec::Drain::Drop	29ac51f7a22240b67dce3405d7c46cad0fa3d2d2b6ed8ae5668eed0069c50099	NONE	F-DENSE	DENSE-LAZY-DRAIN-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:fc5185c964ad5ecd2c8df0b91787989aeae693d2c37ea3177e5b0c1528f19f22	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:fc5185c964ad5ecd2c8df0b91787989aeae693d2c37ea3177e5b0c1528f19f22	DENSE-SELECTOR-EXPANSION-v4-CLOSED
305c7b678cef4c6da1c159b592dabc09f46ad0a2dd1bb4be18a123c4de4b1c9b	SEQ-DRAIN-01	CLUSTER_IMPLEMENTATION_PRIVILEGE_SELECTOR	8d4bccd16c7d2758f1cd2c17ad65650558b859a99a7ed2598334bdba5e158e03	1	1fab1ff98833eee952540cdbf48b5ade80b9d329db5288283beb09bf332864a6	SELECTOR_CLAUSE	Construction creates a shortened dense prefix	9d4fc42527fe2503b02ebf9fd8f12047704226fd62a5df650a6b5313bc99ceea	NONE	F-DENSE	DENSE-LAZY-DRAIN-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:54da1fe80d0927492d7993d80612e9c80fd1b58191a9be06b30d849f5ff62583	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:54da1fe80d0927492d7993d80612e9c80fd1b58191a9be06b30d849f5ff62583	DENSE-SELECTOR-EXPANSION-v4-CLOSED
305c7b678cef4c6da1c159b592dabc09f46ad0a2dd1bb4be18a123c4de4b1c9b	SEQ-DRAIN-01	CLUSTER_IMPLEMENTATION_PRIVILEGE_SELECTOR	8d4bccd16c7d2758f1cd2c17ad65650558b859a99a7ed2598334bdba5e158e03	2	0d046f48cdc7c246056bbfa4c8f1aecdcb90ef7be4d1b677301d37a7929ee32d	SELECTOR_CLAUSE	next only moves one removed T	7b6d8ad0ce1607bd23f2373a6b8c160d285cbe462dac3240ee472add9f78cc1a	NONE	F-DENSE	DENSE-LAZY-DRAIN-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:0d1fb37abcf8643a6afca8f95c773370814c6d0689c23a14342e0b8a73b79cc9	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:0d1fb37abcf8643a6afca8f95c773370814c6d0689c23a14342e0b8a73b79cc9	DENSE-SELECTOR-EXPANSION-v4-CLOSED
305c7b678cef4c6da1c159b592dabc09f46ad0a2dd1bb4be18a123c4de4b1c9b	SEQ-DRAIN-01	CLUSTER_IMPLEMENTATION_PRIVILEGE_SELECTOR	8d4bccd16c7d2758f1cd2c17ad65650558b859a99a7ed2598334bdba5e158e03	3	4eb3fa53382273ab451723e6600a9b5bea21a90f029066f9b7be270b744ec3a8	SELECTOR_CLAUSE	Drain::drop plus its guard destroys the unyielded range and relocates the tail.	cf3a1f559cf95112dc2e7fd3d059b2a81158480be8df6966ba548f57057b9b78	NONE	F-DENSE	DENSE-LAZY-DRAIN-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:37d9369d908c15583cc69f19b796fd347c683d8a9c4b38d69c6e6c675b1ed6c6	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:37d9369d908c15583cc69f19b796fd347c683d8a9c4b38d69c6e6c675b1ed6c6	DENSE-SELECTOR-EXPANSION-v4-CLOSED
d648698eeba20fecb1fe45fc2ac50e54df72f503f61e276a412de007fe732bde	SEQ-DRAIN-01	CLUSTER_SOURCE_REFS_SELECTOR	0041e5428484beba7efe6833c03fe58f9d15f5b58d9d30eed3d29d7e453fc47a	1	09a9b5f4699c8c1185f4588ea70d72e1e0cd67f8d310aa31c588878cc21be5b7	SELECTOR_CLAUSE	RUST-1.97.0-API-INVENTORY.tsv item_path=alloc::vec::Vec member=drain	3298492ce85860abe46a02885099b092fb81a9c1d3285671837f00e5e3c3d078	NONE	F-DENSE	DENSE-LAZY-DRAIN-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:eb3846a20df47f3fb7e6c3dcef42bed95780290920c12d519fd156959d0c6ef6	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:eb3846a20df47f3fb7e6c3dcef42bed95780290920c12d519fd156959d0c6ef6	DENSE-SELECTOR-EXPANSION-v4-CLOSED
d648698eeba20fecb1fe45fc2ac50e54df72f503f61e276a412de007fe732bde	SEQ-DRAIN-01	CLUSTER_SOURCE_REFS_SELECTOR	0041e5428484beba7efe6833c03fe58f9d15f5b58d9d30eed3d29d7e453fc47a	2	94252cbc7e72b468d8f3dd8f48a15a268b8a7277d42aa752baaf5c2f3b79f0a0	SELECTOR_CLAUSE	pinned Rust 1.97.0 library/alloc/src/vec/mod.rs:2975-3002 and library/alloc/src/vec/drain.rs:139-220	77f10e5169d1cf080abd074d4a420e292d4018ccab5f95e2beb3ead738397c0e	NONE	F-DENSE	DENSE-LAZY-DRAIN-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:d6d0cba98de6474a5c0ddcd2989938bcb89a1ad2210def0f3fcc78ad987a506f	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:d6d0cba98de6474a5c0ddcd2989938bcb89a1ad2210def0f3fcc78ad987a506f	DENSE-SELECTOR-EXPANSION-v4-CLOSED
c55723997aa42356adaf4d93b3ea89a1188f76cdb237a7111507cdfa248d8ed6	SEQ-EXTRACT-01	CLUSTER_RUST_SURFACES_SELECTOR	593cbaac4312c17c0df3474f70c2f7eef8ed56bc2bb82ac47d9169243be5ef14	1	a978dbe7c1dfc78aed981fcb97681860fa71396e8d7254b36d18bf19eca25a08	SELECTOR_CLAUSE	Vec::extract_if	043b3bf23ea12b79556e1b4d9fc9bcbbd77ae25f7a5f989c5ba4bf93f81a568a	77684b9d832bd4a18c0e2d501f9f8ff2f3b0067dd243498a72223eed386a3674	F-DENSE	DENSE-LAZY-EXTRACT-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:34840038a3ee644cf145f98b618d66cb31d8aad140b33861c7afab63747f73f4	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:34840038a3ee644cf145f98b618d66cb31d8aad140b33861c7afab63747f73f4	DENSE-SELECTOR-EXPANSION-v4-CLOSED
c55723997aa42356adaf4d93b3ea89a1188f76cdb237a7111507cdfa248d8ed6	SEQ-EXTRACT-01	CLUSTER_RUST_SURFACES_SELECTOR	593cbaac4312c17c0df3474f70c2f7eef8ed56bc2bb82ac47d9169243be5ef14	2	07dc494b7fb674da0b1b8d472e5de6401c868548684841751e0a876e2f4bd0fd	SELECTOR_CLAUSE	helper=vec::ExtractIf::Iterator	636f89ce65e7a31ed7ee5879c85695aad6fb533fd4b51e92353c81f15cb40af8	NONE	F-DENSE	DENSE-LAZY-EXTRACT-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:d1c8886b168be9a2028ed2eaccf181d6cec3128dd70ce6eec9bc2eed5754aa9d	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:d1c8886b168be9a2028ed2eaccf181d6cec3128dd70ce6eec9bc2eed5754aa9d	DENSE-SELECTOR-EXPANSION-v4-CLOSED
c55723997aa42356adaf4d93b3ea89a1188f76cdb237a7111507cdfa248d8ed6	SEQ-EXTRACT-01	CLUSTER_RUST_SURFACES_SELECTOR	593cbaac4312c17c0df3474f70c2f7eef8ed56bc2bb82ac47d9169243be5ef14	3	cd9e72d1536d8ada4afb82c100edc2c57ce39f4c5d1492f924e6754e869e6bf4	SELECTOR_CLAUSE	helper=vec::ExtractIf::Drop	04474d90708b4e583789234f2fcea6fe98101af00893ff865c125fcc1f65909a	NONE	F-DENSE	DENSE-LAZY-EXTRACT-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:a409225147cb0688a60c9a4562e460e3b1bbe57e694e4f2c6d50ff39b1e95700	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:a409225147cb0688a60c9a4562e460e3b1bbe57e694e4f2c6d50ff39b1e95700	DENSE-SELECTOR-EXPANSION-v4-CLOSED
b486d8887be407994a539705d15c12fb62b3ef1cb5f1f69c727ea0671ec098d6	SEQ-EXTRACT-01	CLUSTER_IMPLEMENTATION_PRIVILEGE_SELECTOR	1b158ac542128444b257e11a82c026a484f1bcd02ea03cdec46063960da51fd0	1	895556d117731a3ae45e2fc09cab7d12c271e2a553169093f0eac39b987cd0e7	SELECTOR_CLAUSE	Raw gap cursor: construction sets len=0, next compacts processed retained values, and Drop copies the untouched tail and restores final len.	1b158ac542128444b257e11a82c026a484f1bcd02ea03cdec46063960da51fd0	NONE	F-DENSE	DENSE-LAZY-EXTRACT-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:06f728542999cd349c1869b31e33ff13ec690d0f7aadac1a6861c8fb7f1dfad5	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:06f728542999cd349c1869b31e33ff13ec690d0f7aadac1a6861c8fb7f1dfad5	DENSE-SELECTOR-EXPANSION-v4-CLOSED
5e4c54e0095ce2a0b66000a169f781a26ef31b4d6b48e46427b72995df634d20	SEQ-EXTRACT-01	CLUSTER_SOURCE_REFS_SELECTOR	395fad05c4bbbd7d43151b5ad8b303535aa7c0b16b282563f63c979afffe91da	1	200faaa96c3c9d0608b20a032d4cfa97352d6e3f58358d52a190567d91302bd8	SELECTOR_CLAUSE	RUST-1.97.0-API-INVENTORY.tsv item_path=alloc::vec::Vec member=extract_if	412851d4d316b559a53cd81af01fa446d8e3aca3cf3dac48107f601c1d1f8216	NONE	F-DENSE	DENSE-LAZY-EXTRACT-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:44178f17c2de05f3968b72d48b2e28a7189a059b5744cdb55be7da0c0f57eafd	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:44178f17c2de05f3968b72d48b2e28a7189a059b5744cdb55be7da0c0f57eafd	DENSE-SELECTOR-EXPANSION-v4-CLOSED
5e4c54e0095ce2a0b66000a169f781a26ef31b4d6b48e46427b72995df634d20	SEQ-EXTRACT-01	CLUSTER_SOURCE_REFS_SELECTOR	395fad05c4bbbd7d43151b5ad8b303535aa7c0b16b282563f63c979afffe91da	2	e122bed5ea64fbf95d4b3d231182f126478ceab7fe70d2261a0416bbc0a4dd3a	SELECTOR_CLAUSE	pinned Rust 1.97.0 library/alloc/src/vec/extract_if.rs:21-49,67-123 retained pred:F and Drop repair	ac34adc418ec99bf178d74dd68431329e480b577ac1a109d80c82f613ae8f47f	NONE	F-DENSE	DENSE-LAZY-EXTRACT-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:48896f1385265034a0098e2659b909b508392676eb4ebffc4c7663d460829e9f	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:48896f1385265034a0098e2659b909b508392676eb4ebffc4c7663d460829e9f	DENSE-SELECTOR-EXPANSION-v4-CLOSED
b1106edb222841d3a67dc074d966f12b0d4bb65426c8e11b1f25c775a39cfae7	SEQ-SPLICE-01	CLUSTER_RUST_SURFACES_SELECTOR	765c886087862c6f14b8726caf64f4a33b9629b7a608deb5b03ba8f1a937d46c	1	64830adef05ac495a3b42bbb17374305ec03c1c941aedafa2b3dd6abae608e13	SELECTOR_CLAUSE	Vec::splice	7d34503ef50b14eeda57f13ba353187aef77584cf0539d7d17aee4a30ee497c2	516520fcda9b990292c74439e92a4acf8d7a3e0883aedc0aa22bcfda3ba2d20f	F-DENSE	DENSE-LAZY-SPLICE-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:87c3a7ea9898f2d29dea8055cbed6472b1c659a3a93f714ccadc05a5267b0d39	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:87c3a7ea9898f2d29dea8055cbed6472b1c659a3a93f714ccadc05a5267b0d39	DENSE-SELECTOR-EXPANSION-v4-CLOSED
b1106edb222841d3a67dc074d966f12b0d4bb65426c8e11b1f25c775a39cfae7	SEQ-SPLICE-01	CLUSTER_RUST_SURFACES_SELECTOR	765c886087862c6f14b8726caf64f4a33b9629b7a608deb5b03ba8f1a937d46c	2	97df42d08d054f9d7ac77ee87c68c5c6696a53f27a1f02c54145ded9e361c098	SELECTOR_CLAUSE	helper=vec::Splice::Iterator	8c452bad86fee68093e7ef49552ea32405ee27a37e02a4a73ecdb6bebef2c34b	NONE	F-DENSE	DENSE-LAZY-SPLICE-EVIDENCE	EXACT_CLOSED_CHILD_TARGET_ASSIGNMENT:67bedc4134d84a34e3274e4b3da588dd5e0861b9c49c3cdcdddc1cb285a9fae1	EXACT_CLOSED_CHILD_MEMBER_ASSIGNMENT:67bedc4134d84a34e3274e4b3da588dd5e0861b9c49c3cdcdddc1cb285a9fae1	DENSE-SELECTOR-EXPANSION-v4-CLOSED
